
#####################
#### grain 13

#    orientation:
#
#    q = [7.438407e-01, 6.324508e-01, 2.031810e-01, -7.365114e-02]
#
#    R = [[9.066e-01, 3.666e-01, 2.091e-01],
#         [1.474e-01, 1.892e-01, -9.708e-01],
#         [-3.954e-01, 9.110e-01, 1.174e-01]]
#
#    left stretch tensor:
#
#    V = [[9.979e-01, -1.731e-04, -1.581e-04],
#         [-1.731e-04, 9.965e-01, -3.919e-04],
#         [-1.581e-04, -3.919e-04, 9.970e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-2.129e-03, -1.736e-04, -1.585e-04],
#         [-1.736e-04, -3.517e-03, -3.932e-04],
#         [-1.585e-04, -3.932e-04, -2.986e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-2.180e-03, 9.938e-05, 2.243e-04],
#         [9.938e-05, -3.155e-03, 5.201e-04],
#         [2.243e-04, 5.201e-04, -3.297e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[9.085e-01, 3.675e-01, 2.094e-01],
#         [1.480e-01, 1.903e-01, -9.742e-01],
#         [-3.964e-01, 9.138e-01, 1.174e-01]]
#
#    lattice parameters:
#
#    2.94437, 2.94197, 4.67008, 89.9613, 89.9743, 120.016
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.307693, 0.0102187, -0.402477)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	1359	5	-1	1	3	8.1659e+00	-5.8968e+01	8.8906e+01	8.1677e+00	-5.8984e+01	8.8772e+01	1.7647e-03	1.6962e-02	1.3426e-01	-4.6191e-02	-6.4330e-01	3.8798e-01	1.6290e+03	1.3944e+03	8.8772e+01
	-999	5	-1	0	3	8.1689e+00	-7.9634e+01	1.5040e+02	nan       	nan       	nan       	8.9618e-04	8.2082e-02	8.6628e-01	-1.4399e-01	-7.3876e-01	2.0131e-02	nan       	nan       	nan
	-999	5	-1	1	-3	8.1674e+00	4.7341e+01	1.5186e+02	nan       	nan       	nan       	1.6850e-02	8.0632e-02	5.0946e+00	-4.7397e-01	5.5219e-01	1.9268e-01	nan       	nan       	nan
	1659	5	0	1	-3	8.1698e+00	6.7358e+01	1.0274e+02	8.1673e+00	6.7346e+01	1.0277e+02	2.5271e-03	1.2353e-02	2.7331e-02	-1.1609e-01	6.9321e-01	2.7020e-01	3.5081e+02	1.3012e+03	1.0277e+02
#
#    final completeness for grain 23: 48.5714%
#####################


#####################
#### grain 24

#    orientation:
#
#    q = [7.134505e-01, 6.820533e-01, 1.502021e-01, 5.684315e-02]
#
#    R = [[9.484e-01, 1.238e-01, 2.919e-01],
#         [2.860e-01, 6.314e-02, -9.561e-01],
#         [-1.368e-01, 9.903e-01, 2.449e-02]]
#
#    left stretch tensor:
#
#    V = [[9.972e-01, 1.229e-04, -1.648e-04],
#         [1.229e-04, 9.970e-01, -1.494e-05],
#         [-1.648e-04, -1.494e-05, 9.972e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-2.780e-03, 1.232e-04, -1.652e-04],
#         [1.232e-04, -2.989e-03, -1.497e-05],
#         [-1.652e-04, -1.497e-05, -2.790e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-2.687e-03, -1.472e-04, -4.376e-05],
#         [-1.472e-04, -2.831e-03, -3.407e-05],
#         [-4.376e-05, -3.407e-05, -3.041e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[9.510e-01, 1.243e-01, 2.928e-01],
#         [2.867e-01, 6.333e-02, -9.590e-01],
#         [-1.370e-01, 9.931e-01, 2.459e-02]]
#
#    lattice parameters:
#
#    2.94288, 2.94294, 4.67127, 90.0009, 90.005, 120.016
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.210532, -0.017327, 0.219023)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	-999	0	-1	0	0	4.2551e+00	-1.6378e+02	2.5321e+01	nan       	nan       	nan       	1.2900e-02	1.7300e+00	2.6522e+00	-3.4660e-01	-1.0956e-01	-1.4788e-01	nan       	nan       	nan
	-999	0	0	-1	0	4.2550e+00	-1.7638e+02	8.4998e+01	nan       	nan       	nan       	6.9973e-03	3.5936e+00	2.3528e-01	-4.8634e-02	-2.4783e-02	-3.8861e-01	nan       	nan       	nan
	2456	0	1	-1	0	4.2540e+00	1.6751e+02	1.4324e+02	4.2552e+00	1.6756e+02	1.4327e+02	1.1771e-03	4.5203e-02	2.2230e-02	2.9797e-01	8.4781e-02	-2.4074e-01	9.3317e+02	6.6165e+02	1.4327e+02
	-999	0	0	1	0	4.2550e+00	3.6234e+00	8.0735e+01	nan       	nan       	nan       	6.2465e-03	3.5732e+00	2.1009e-02	4.8634e-02	2.4783e-02	3.8861e-01	nan       	nan       	nan
	2377	0	-1	1	0	4.2540e+00	-1.2488e+01	1.3889e+02	4.2549e+00	-1.2443e+01	1.3881e+02	8.9437e-04	4.5344e-02	7.9964e-02	-2.9797e-01	-8.4781e-02	2.4074e-01	1.0934e+03	1.3880e+03	1.3881e+02
	9	0	1	0	0	4.2551e+00	1.6223e+01	2.0890e+01	4.2560e+00	1.6283e+01	2.0912e+01	9.4987e-04	5.9690e-02	2.2172e-02	3.4660e-01	1.0956e-01	1.4788e-01	9.0891e+02	1.3798e+03	2.0912e+01
	204	2	-1	0	1	4.8471e+00	-1.3528e+02	3.0066e+01	4.8474e+00	-1.3522e+02	3.0266e+01	2.9011e-04	6.1644e-02	1.9975e-01	-2.8411e-01	-3.1425e-01	-1.4263e-01	1.3119e+03	7.2183e+02	3.0266e+01
	1484	2	0	-1	1	4.8471e+00	-1.4908e+02	9.4894e+01	4.8470e+00	-1.4911e+02	9.4771e+01	1.1773e-04	2.8843e-02	1.2311e-01	1.3856e-02	-2.2947e-01	-3.8336e-01	1.2308e+03	6.6059e+02	9.4771e+01
	2577	2	1	-1	1	4.8465e+00	-1.6442e+02	1.4936e+02	4.8469e+00	-1.6437e+02	1.4926e+02	4.5028e-04	5.8696e-02	9.4806e-02	3.6046e-01	-1.1990e-01	-2.3549e-01	1.1274e+03	6.1661e+02	1.4926e+02
	1109	2	0	-1	-1	4.8474e+00	1.5625e+02	7.6892e+01	4.8469e+00	1.5621e+02	7.6775e+01	4.8766e-04	3.3941e-02	1.1642e-01	-1.1112e-01	1.7990e-01	-3.9386e-01	8.4236e+02	6.3622e+02	7.6775e+01
	2351	2	1	-1	-1	4.8463e+00	1.3959e+02	1.3693e+02	4.8465e+00	1.3963e+02	1.3727e+02	1.6164e-04	4.2869e-02	3.3463e-01	2.3548e-01	2.8946e-01	-2.4598e-01	7.3892e+02	7.0191e+02	1.3727e+02
	74	2	-1	0	-1	4.8476e+00	1.6770e+02	2.3002e+01	4.8464e+00	1.6778e+02	2.3166e+01	1.1624e-03	7.4889e-02	1.6455e-01	-4.0909e-01	9.5119e-02	-1.5312e-01	9.2357e+02	6.0849e+02	2.3166e+01
	1016	2	0	1	1	4.8474e+00	-2.3753e+01	7.1596e+01	4.8470e+00	-2.3777e+01	7.1767e+01	4.2762e-04	2.4493e-02	1.7035e-01	1.1112e-01	-1.7990e-01	3.9386e-01	1.1843e+03	1.4121e+03	7.1767e+01
	2204	2	-1	1	1	4.8463e+00	-4.0410e+01	1.3057e+02	4.8475e+00	-4.0365e+01	1.3077e+02	1.2201e-03	4.5048e-02	1.9667e-01	-2.3548e-01	-2.8946e-01	2.4598e-01	1.2880e+03	1.3478e+03	1.3077e+02
	2477	2	-1	1	-1	4.8465e+00	1.5576e+01	1.4433e+02	4.8470e+00	1.5636e+01	1.4426e+02	5.2597e-04	6.0114e-02	6.4435e-02	-3.6046e-01	1.1990e-01	2.3549e-01	8.9899e+02	1.4330e+03	1.4426e+02
	73	2	1	0	-1	4.8471e+00	4.4719e+01	2.3249e+01	4.8486e+00	4.4753e+01	2.3307e+01	1.4212e-03	3.3616e-02	5.7956e-02	2.8411e-01	3.1425e-01	1.4263e-01	7.1461e+02	1.3238e+03	2.3307e+01
	1376	2	0	1	-1	4.8471e+00	3.0917e+01	8.9246e+01	4.8472e+00	3.0883e+01	8.9269e+01	3.3443e-06	3.3953e-02	2.3172e-02	-1.3856e-02	2.2947e-01	3.8336e-01	7.9558e+02	1.3882e+03	8.9269e+01
	383	3	-1	0	2	6.2988e+00	-1.1651e+02	3.8823e+01	6.3000e+00	-1.1647e+02	3.9268e+01	1.2168e-03	3.5415e-02	4.4529e-01	-2.2162e-01	-5.1893e-01	-1.3738e-01	1.5075e+03	7.7693e+02	3.9268e+01
	-999	3	0	-1	2	6.2988e+00	-1.3152e+02	1.0616e+02	nan       	nan       	nan       	5.8095e-03	3.1907e-01	9.8930e+00	7.6346e-02	-4.3415e-01	-3.7812e-01	nan       	nan       	nan
	-999	3	1	-1	2	6.2985e+00	-1.4596e+02	1.5524e+02	nan       	nan       	nan       	7.5325e-03	7.8400e+00	4.4693e+00	4.2295e-01	-3.2459e-01	-2.3024e-01	nan       	nan       	nan
	-999	3	0	-1	-2	6.2993e+00	1.3846e+02	7.0695e+01	nan       	nan       	nan       	1.7844e-02	1.8235e-01	2.9293e+00	-1.7361e-01	3.8458e-01	-3.9911e-01	nan       	nan       	nan
	-999	3	1	-1	-2	6.2983e+00	1.2155e+02	1.3055e+02	nan       	nan       	nan       	3.4694e-03	5.2375e+00	7.6980e+00	1.7299e-01	4.9415e-01	-2.5123e-01	nan       	nan       	nan
	-999	3	-1	0	-2	6.2995e+00	1.4887e+02	2.2242e+01	nan       	nan       	nan       	2.9262e-02	2.8261e+00	5.0211e+00	-4.7158e-01	2.9980e-01	-1.5837e-01	nan       	nan       	nan
	-999	3	0	1	2	6.2993e+00	-4.1541e+01	6.2286e+01	nan       	nan       	nan       	1.9486e-02	9.6176e-02	3.0191e+00	1.7361e-01	-3.8458e-01	3.9911e-01	nan       	nan       	nan
	-999	3	-1	1	2	6.2983e+00	-5.8454e+01	1.1855e+02	nan       	nan       	nan       	4.8272e-03	5.1296e+00	5.2488e+00	-1.7299e-01	-4.9415e-01	2.5123e-01	nan       	nan       	nan
	-999	3	-1	1	-2	6.2985e+00	3.4040e+01	1.4764e+02	nan       	nan       	nan       	1.2666e-02	6.1728e+00	4.6542e+00	-4.2295e-01	3.2459e-01	2.3024e-01	nan       	nan       	nan
	-999	3	1	0	-2	6.2988e+00	6.3495e+01	2.4766e+01	nan       	nan       	nan       	6.8619e-04	2.1053e-02	5.0352e-01	2.2162e-01	5.1893e-01	1.3738e-01	nan       	nan       	nan
	-999	3	0	1	-2	6.2988e+00	4.8476e+01	9.6671e+01	nan       	nan       	nan       	6.9838e-03	6.1232e+00	7.5892e+00	-7.6346e-02	4.3415e-01	3.7812e-01	nan       	nan       	nan
	714	4	-1	-1	0	7.3740e+00	-1.6858e+02	5.7382e+01	7.3729e+00	-1.6858e+02	5.7275e+01	1.1018e-03	3.0371e-03	1.0657e-01	-3.9524e-01	-1.3435e-01	-5.3649e-01	1.1413e+03	3.8972e+02	5.7275e+01
	1892	4	1	-2	0	7.3721e+00	1.7492e+02	1.1531e+02	7.3724e+00	1.7491e+02	1.1526e+02	2.8685e-04	1.1950e-02	4.8926e-02	2.4933e-01	5.9998e-02	-6.2935e-01	9.5595e+02	3.8081e+02	1.1526e+02
	583	4	1	1	0	7.3740e+00	1.1423e+01	4.9859e+01	7.3746e+00	1.1417e+01	4.9773e+01	6.2141e-04	6.2451e-03	8.6634e-02	3.9524e-01	1.3435e-01	5.3649e-01	8.8509e+02	1.6581e+03	4.9773e+01
	-999	4	-1	2	0	7.3721e+00	-5.0755e+00	1.0791e+02	nan       	nan       	nan       	1.2153e-02	3.7925e+00	5.6409e+00	-2.4933e-01	-5.9998e-02	6.2935e-01	nan       	nan       	nan
	-999	5	-1	0	3	8.1653e+00	-1.0543e+02	5.4718e+01	nan       	nan       	nan       	2.9204e-04	2.8344e-03	5.4754e-01	-1.5913e-01	-7.2361e-01	-1.3213e-01	nan       	nan       	nan
	1963	5	0	-1	3	8.1654e+00	-1.2168e+02	1.1816e+02	8.1648e+00	-1.2170e+02	1.1830e+02	5.7302e-04	1.8266e-02	1.3668e-01	1.3884e-01	-6.3883e-01	-3.7287e-01	1.6235e+03	6.4768e+02	1.1830e+02
	-999	5	0	-1	-3	8.1659e+00	1.2829e+02	6.6291e+01	nan       	nan       	nan       	5.2326e-03	2.5848e+00	1.5223e+00	-2.3611e-01	5.8927e-01	-4.0436e-01	nan       	nan       	nan
	2087	5	1	-1	-3	8.1650e+00	1.1142e+02	1.2437e+02	8.1647e+00	1.1141e+02	1.2476e+02	2.3436e-04	4.2781e-03	3.9634e-01	1.1050e-01	6.9883e-01	-2.5648e-01	3.4596e+02	7.6296e+02	1.2476e+02
	-999	5	-1	0	-3	8.1661e+00	1.3778e+02	2.2539e+01	nan       	nan       	nan       	2.8299e-02	2.8298e+00	7.7230e+00	-5.3407e-01	5.0449e-01	-1.6362e-01	nan       	nan       	nan
	649	5	0	1	3	8.1659e+00	-5.1713e+01	5.3147e+01	8.1650e+00	-5.1734e+01	5.3268e+01	9.0165e-04	2.1657e-02	1.2103e-01	2.3611e-01	-5.8927e-01	4.0436e-01	1.5772e+03	1.4681e+03	5.3268e+01
	-999	5	-1	1	3	8.1650e+00	-6.8585e+01	1.0225e+02	nan       	nan       	nan       	5.7137e-04	4.0907e-03	5.0647e-01	-1.1050e-01	-6.9883e-01	2.5648e-01	nan       	nan       	nan
	-999	5	-1	1	-3	8.1653e+00	4.4833e+01	1.4939e+02	nan       	nan       	nan       	4.5353e-03	2.5288e+00	2.6171e+00	-4.8544e-01	5.2927e-01	2.2499e-01	nan       	nan       	nan
	-999	5	1	0	-3	8.1653e+00	7.4566e+01	2.4691e+01	nan       	nan       	nan       	1.8656e-04	8.0490e-03	5.8071e-01	1.5913e-01	7.2361e-01	1.3213e-01	nan       	nan       	nan
	1660	5	0	1	-3	8.1654e+00	5.8319e+01	1.0268e+02	8.1646e+00	5.8302e+01	1.0281e+02	8.3551e-04	1.7039e-02	1.2241e-01	-1.3884e-01	6.3883e-01	3.7287e-01	4.0286e+02	1.4014e+03	1.0281e+02
#
#    final completeness for grain 24: 52.381%
#####################


#####################
#### grain 25

#    orientation:
#
#    q = [7.251924e-01, 5.057338e-01, 4.628304e-01, -6.416679e-02]
#
#    R = [[5.633e-01, 5.612e-01, 6.064e-01],
#         [3.751e-01, 4.802e-01, -7.929e-01],
#         [-7.362e-01, 6.741e-01, 6.004e-02]]
#
#    left stretch tensor:
#
#    V = [[9.978e-01, 4.917e-04, 5.459e-04],
#         [4.917e-04, 9.977e-01, 7.947e-05],
#         [5.459e-04, 7.947e-05, 9.967e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-2.205e-03, 4.927e-04, 5.474e-04],
#         [4.927e-04, -2.270e-03, 7.955e-05],
#         [5.474e-04, 7.955e-05, -3.309e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-3.102e-03, 7.471e-04, -2.177e-04],
#         [7.471e-04, -1.991e-03, 1.060e-04],
#         [-2.177e-04, 1.060e-04, -2.691e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[5.648e-01, 5.618e-01, 6.081e-01],
#         [3.757e-01, 4.810e-01, -7.950e-01],
#         [-7.390e-01, 6.760e-01, 5.997e-02]]
#
#    lattice parameters:
#
#    2.94166, 2.94221, 4.67291, 89.977, 90.0249, 119.908
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (0.140493, -0.0279852, -0.0550761)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	630	0	0	-1	0	4.2514e+00	-1.5129e+02	5.2693e+01	4.2541e+00	-1.5127e+02	5.2765e+01	2.6629e-03	1.7190e-02	7.1921e-02	-2.1986e-01	-1.8822e-01	-2.6453e-01	1.1919e+03	6.9741e+02	5.2765e+01
	1674	0	1	-1	0	4.2577e+00	1.7514e+02	1.0416e+02	4.2557e+00	1.7512e+02	1.0426e+02	2.0338e-03	2.0117e-02	1.0702e-01	8.1479e-02	3.3212e-02	-3.8269e-01	9.8172e+02	6.5230e+02	1.0426e+02
	-999	0	0	1	0	4.2514e+00	2.8709e+01	4.7846e+01	nan       	nan       	nan       	9.9291e-03	4.3669e+00	3.9128e+00	2.1986e-01	1.8822e-01	2.6453e-01	nan       	nan       	nan
	-999	0	-1	1	0	4.2577e+00	-4.8552e+00	9.9883e+01	nan       	nan       	nan       	8.3899e-03	2.8818e+00	2.1110e+00	-8.1479e-02	-3.3212e-02	3.8269e-01	nan       	nan       	nan
	2703	0	-1	0	0	4.2522e+00	-3.4404e+01	1.5601e+02	4.2544e+00	-3.4297e+01	1.5627e+02	2.1977e-03	1.0677e-01	2.5710e-01	-3.0134e-01	-2.2143e-01	1.1816e-01	1.2230e+03	1.3297e+03	1.5627e+02
	1054	2	0	-1	1	4.8442e+00	-1.2669e+02	7.4360e+01	4.8445e+00	-1.2669e+02	7.4264e+01	2.9619e-04	1.7216e-03	9.5835e-02	-9.0078e-02	-3.5790e-01	-2.5173e-01	1.3529e+03	7.6995e+02	7.4264e+01
	2038	2	1	-1	1	4.8503e+00	-1.6222e+02	1.2228e+02	4.8475e+00	-1.6221e+02	1.2226e+02	2.8084e-03	1.3915e-02	1.4396e-02	2.1126e-01	-1.3646e-01	-3.6989e-01	1.1428e+03	6.1909e+02	1.2226e+02
	403	2	0	-1	-1	4.8433e+00	-1.7762e+02	4.0845e+01	4.8477e+00	-1.7757e+02	4.0763e+01	4.3754e-03	5.2330e-02	8.2027e-02	-3.4964e-01	-1.8546e-02	-2.7733e-01	1.0313e+03	6.0020e+02	4.0763e+01
	2562	2	1	0	-1	4.8439e+00	1.1880e+02	1.4766e+02	4.8470e+00	1.1886e+02	1.4803e+02	3.0515e-03	5.9101e-02	3.6794e-01	1.7156e-01	3.9111e-01	-1.3096e-01	6.4228e+02	8.1790e+02	1.4803e+02
	1305	2	1	-1	-1	4.8483e+00	1.5299e+02	8.5758e+01	4.8472e+00	1.5297e+02	8.5762e+01	1.1355e-03	2.0815e-02	3.9320e-03	-4.8300e-02	2.0289e-01	-3.9549e-01	8.2080e+02	6.4560e+02	8.5762e+01
	305	2	0	1	1	4.8433e+00	2.3818e+00	3.5998e+01	4.8482e+00	2.4678e+00	3.5789e+01	4.8417e-03	8.5905e-02	2.0890e-01	3.4964e-01	1.8546e-02	2.7733e-01	9.9507e+02	1.4473e+03	3.5789e+01
	1179	2	-1	1	1	4.8483e+00	-2.7012e+01	8.0317e+01	4.8481e+00	-2.7006e+01	8.0264e+01	2.4370e-04	6.0955e-03	5.2675e-02	4.8300e-02	-2.0289e-01	3.9549e-01	1.2059e+03	1.4009e+03	8.0264e+01
	2352	2	-1	0	1	4.8439e+00	-6.1201e+01	1.3763e+02	4.8450e+00	-6.1130e+01	1.3784e+02	1.1100e-03	7.0881e-02	2.1367e-01	-1.7156e-01	-3.9111e-01	1.3096e-01	1.3845e+03	1.2271e+03	1.3784e+02
	1946	2	-1	1	-1	4.8503e+00	1.7780e+01	1.1719e+02	4.8478e+00	1.7809e+01	1.1727e+02	2.5112e-03	2.9675e-02	7.9761e-02	-2.1126e-01	1.3646e-01	3.6989e-01	8.8363e+02	1.4263e+03	1.1727e+02
	898	2	0	1	-1	4.8442e+00	5.3307e+01	6.6262e+01	4.8475e+00	5.3308e+01	6.6265e+01	3.3047e-03	2.6913e-04	3.1784e-03	9.0078e-02	3.5790e-01	2.5173e-01	6.7342e+02	1.2764e+03	6.6265e+01
	1722	3	0	-1	2	6.2961e+00	-1.1447e+02	1.0700e+02	6.2955e+00	-1.1446e+02	1.0677e+02	6.2078e-04	1.0601e-02	2.3088e-01	3.9700e-02	-5.2757e-01	-2.3893e-01	1.5153e+03	7.9432e+02	1.0677e+02
	-999	3	1	-1	2	6.3012e+00	-1.4815e+02	1.3739e+02	nan       	nan       	nan       	1.5279e-03	1.0086e+00	6.8784e+00	3.4104e-01	-3.0614e-01	-3.5709e-01	nan       	nan       	nan
	-999	3	0	-1	-2	6.2948e+00	1.6488e+02	3.4441e+01	nan       	nan       	nan       	3.6411e-03	4.0176e+00	4.3389e+00	-4.7941e-01	1.5113e-01	-2.9013e-01	nan       	nan       	nan
	1977	3	1	0	-2	6.2951e+00	1.0462e+02	1.1850e+02	6.2970e+00	1.0461e+02	1.1897e+02	1.8934e-03	6.0360e-03	4.7123e-01	4.1778e-02	5.6078e-01	-1.4376e-01	4.7987e+02	8.8345e+02	1.1897e+02
	-999	3	1	-1	-2	6.2982e+00	1.4002e+02	7.0542e+01	nan       	nan       	nan       	1.6877e-02	1.4230e+00	2.7762e+00	-1.7808e-01	3.7256e-01	-4.0829e-01	nan       	nan       	nan
	-999	3	0	1	2	6.2948e+00	-1.5117e+01	2.7921e+01	nan       	nan       	nan       	1.1950e-02	4.0877e+00	4.8051e+00	4.7941e-01	-1.5113e-01	2.9013e-01	nan       	nan       	nan
	-999	3	-1	1	2	6.2982e+00	-3.9981e+01	6.2329e+01	nan       	nan       	nan       	1.3672e-02	1.6324e+00	3.0619e+00	1.7808e-01	-3.7256e-01	4.0829e-01	nan       	nan       	nan
	1467	3	-1	0	2	6.2951e+00	-7.5380e+01	9.3913e+01	6.2951e+00	-7.5379e+01	9.4247e+01	6.8341e-05	1.1841e-03	3.3378e-01	-4.1778e-02	-5.6078e-01	1.4376e-01	1.5471e+03	1.1620e+03	9.4247e+01
	-999	3	-1	1	-2	6.3012e+00	3.1852e+01	1.2997e+02	nan       	nan       	nan       	9.5629e-03	8.9768e+00	9.2051e+00	-3.4104e-01	3.0614e-01	3.5709e-01	nan       	nan       	nan
	1417	3	0	1	-2	6.2961e+00	6.5529e+01	9.1871e+01	6.2977e+00	6.5536e+01	9.1775e+01	1.5868e-03	6.6513e-03	9.5677e-02	-3.9700e-02	5.2757e-01	2.3893e-01	5.1126e+02	1.2513e+03	9.1775e+01
	-999	4	-1	-1	0	7.3644e+00	-1.4279e+02	2.0306e+01	nan       	nan       	nan       	8.3722e-06	3.3264e+00	1.9607e+00	-5.2119e-01	-4.0965e-01	-1.4637e-01	nan       	nan       	nan
	-666	4	1	-2	0	7.3739e+00	-1.6679e+02	8.1719e+01	7.3738e+00	-1.6679e+02	8.1767e+01	1.3641e-04	4.0715e-03	4.7914e-02	-1.3838e-01	-1.5501e-01	-6.4722e-01	1.1610e+03	3.9368e+02	8.1767e+01
	2215	4	2	-1	0	7.3753e+00	1.5796e+02	1.3137e+02	7.3745e+00	1.5796e+02	1.3130e+02	8.0518e-04	5.2848e-03	7.3654e-02	3.8281e-01	2.5465e-01	-5.0086e-01	7.7078e+02	4.2333e+02	1.3130e+02
	-666	4	-1	2	0	7.3739e+00	1.3209e+01	7.4145e+01	7.3713e+00	1.3120e+01	7.4264e+01	2.6463e-03	8.9599e-02	1.1959e-01	1.3838e-01	1.5501e-01	6.4722e-01	8.6647e+02	1.6532e+03	7.4264e+01
	2050	4	-2	1	0	7.3753e+00	-2.2044e+01	1.2341e+02	7.3743e+00	-2.2022e+01	1.2341e+02	9.7323e-04	2.1965e-02	5.4309e-03	-3.8281e-01	-2.5465e-01	5.0086e-01	1.2561e+03	1.6228e+03	1.2341e+02
	2341	5	0	-1	3	8.1625e+00	-1.1170e+02	1.3777e+02	8.1613e+00	-1.1165e+02	1.3740e+02	1.1815e-03	5.1837e-02	3.7439e-01	1.6948e-01	-6.9725e-01	-2.2613e-01	1.6798e+03	7.5790e+02	1.3740e+02
	-999	5	1	-1	3	8.1667e+00	-1.4067e+02	1.4910e+02	nan       	nan       	nan       	1.9617e-02	1.5260e+00	6.1697e+00	4.7081e-01	-4.7581e-01	-3.4430e-01	nan       	nan       	nan
	-999	5	0	-1	-3	8.1609e+00	1.5469e+02	3.0952e+01	nan       	nan       	nan       	2.7472e-03	3.8689e+00	4.8164e+00	-6.0919e-01	3.2080e-01	-3.0293e-01	nan       	nan       	nan
	1146	5	1	0	-3	8.1611e+00	1.0321e+02	7.8000e+01	8.1624e+00	1.0319e+02	7.8115e+01	1.2271e-03	1.3415e-02	1.1458e-01	-8.8000e-02	7.3046e-01	-1.5656e-01	3.1573e+02	8.5944e+02	7.8115e+01
	770	5	1	-1	-3	8.1632e+00	1.3374e+02	5.9723e+01	8.1639e+00	1.3376e+02	5.9772e+01	7.1939e-04	2.2103e-02	4.9118e-02	-3.0786e-01	5.4224e-01	-4.2109e-01	4.9591e+02	5.2774e+02	5.9772e+01
	-999	5	0	1	3	8.1609e+00	-2.5314e+01	2.1927e+01	nan       	nan       	nan       	1.0615e-02	3.9347e+00	5.3408e+00	6.0919e-01	-3.2080e-01	3.0293e-01	nan       	nan       	nan
	549	5	-1	1	3	8.1632e+00	-4.6261e+01	4.7937e+01	8.1629e+00	-4.6219e+01	4.7769e+01	3.7588e-04	4.2032e-02	1.6781e-01	3.0786e-01	-5.4224e-01	4.2109e-01	1.5315e+03	1.5200e+03	4.7769e+01
	444	5	-1	0	3	8.1611e+00	-7.6792e+01	4.3321e+01	8.1613e+00	-7.6796e+01	4.2946e+01	1.6289e-04	4.4975e-03	3.7457e-01	8.8000e-02	-7.3046e-01	1.5656e-01	1.7117e+03	1.1873e+03	4.2946e+01
	-999	5	-1	1	-3	8.1667e+00	3.9325e+01	1.3855e+02	nan       	nan       	nan       	1.7651e-02	1.6806e+00	6.7056e+00	-4.7081e-01	4.7581e-01	3.4430e-01	nan       	nan       	nan
	1904	5	0	1	-3	8.1625e+00	6.8300e+01	1.1593e+02	8.1628e+00	6.8353e+01	1.1577e+02	3.2062e-04	5.3192e-02	1.6219e-01	-1.6948e-01	6.9725e-01	2.2613e-01	3.4692e+02	1.2871e+03	1.1577e+02
#
#    final completeness for grain 25: 62.5%
#####################


#####################
#### grain 10

#    orientation:
#
#    q = [8.650388e-01, 4.268007e-01, 2.318357e-01, -1.257028e-01]
#
#    R = [[8.609e-01, 4.154e-01, 2.938e-01],
#         [-1.958e-02, 6.041e-01, -7.967e-01],
#         [-5.084e-01, 6.801e-01, 5.282e-01]]
#
#    left stretch tensor:
#
#    V = [[9.961e-01, -5.628e-05, -3.744e-04],
#         [-5.628e-05, 9.978e-01, -2.742e-04],
#         [-3.744e-04, -2.742e-04, 9.973e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-3.901e-03, -5.650e-05, -3.756e-04],
#         [-5.650e-05, -2.179e-03, -2.749e-04],
#         [-3.756e-04, -2.749e-04, -2.704e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-3.266e-03, -5.157e-04, -4.787e-04],
#         [-5.157e-04, -3.185e-03, -4.867e-04],
#         [-4.787e-04, -4.867e-04, -2.333e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[8.641e-01, 4.173e-01, 2.951e-01],
#         [-1.971e-02, 6.056e-01, -7.983e-01],
#         [-5.095e-01, 6.823e-01, 5.295e-01]]
#
#    lattice parameters:
#
#    2.94118, 2.94267, 4.67459, 90.0209, 90.0548, 120.042
#
#    COM coordinates (Xs, Ys, Zs):
